Site_ID,Site_Type,Site_Name,State,Latitude,Longitude,Lat_Long_Datum,Lat_Long_Source,Elevation_in_Meters,Elevation_Source,Degree_of_Development_Surrounding_Site,Landscape_Description,Proximity_to_Road,Proximity_to_Permanent_Water,Area_of_Site,Type_of_Forest_at_Site,Presence_of_Slope,Location_Relative_to_Slope,Slope_Aspect,Presence_of_Domesticated_Cats,Presence_of_Domesticated_Dogs,Presence_of_Domesticated_Animals,Presence_of_Garden,Presence_of_Bird_Feeder,Presence_of_Nesting_Box,Presence_of_Fruit,Presence_of_Birdbath,Presence_of_Other_Features_Designed_to_Attract_Animals,Site_Comments,Site_Registration_Date
18525,Group,Azalea Garden II,NY,40.86039,-73.878471,WGS84,Google Maps,26,Google Elevation Service,Other (please describe in comments box),"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,10 ac,,,,,,,,-1,,,,,,,2014-08-22
18529,Personal,OurHabitat,AZ,33.630066,-112.147385,WGS84,Google Maps,392,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-08-23
18534,Group,Magnolia &amp; Oak Collection,NY,40.865566,-73.874001,WGS84,Google Maps,21,Google Elevation Service,Other (please describe in comments box),"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,Botanical Collection,2014-08-25
18535,Group,Mitsubishi Wetland,NY,40.861065,-73.879005,WGS84,Google Maps,28,Google Elevation Service,Other (please describe in comments box),"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,Botanical Collection,2014-08-25
18536,Group,Garden Way and Museum Lawn,NY,40.866119,-73.879341,WGS84,Google Maps,25,Google Elevation Service,Other (please describe in comments box),"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,Botanical Collection,2014-08-25
18537,Group,Rock Garden &amp; Native Plant Garden,NY,40.86404,-73.878288,WGS84,Google Maps,28,Google Elevation Service,Other (please describe in comments box),"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,Botanical Collection,2014-08-25
18554,Personal,Royal Botanical Gardens,ON,43.290218,-79.875114,WGS84,Google Maps,103,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-08-29
18654,Personal,home,ME,43.831337,-70.099014,WGS84,Google Maps,10,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",20 ft,300 ft,2500 ft2,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,1,,1,,,,1,,,2014-09-11
18747,Group,CSU Fullerton,CA,33.880188,-117.884811,WGS84,Google Maps,71,Google Elevation Service,Urban,"Pavement (such as asphalt, concrete, brick)",,,,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2014-09-17
18834,Group,Circle Trail,MN,44.013351,-96.325378,WGS84,Google Maps,505,Google Elevation Service,Rural,"Grassland, meadow or tundra",2640 ft,12 ft,301 ac,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,0,,,,,,,2014-09-24
18867,Group,UofL campus,KY,38.216927,-85.762497,WGS84,Google Maps,138,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2014-09-26
18919,Personal,Asheville School,NC,35.563446,-82.621315,WGS84,Google Maps,653,Google Elevation Service,Suburban,Forest or woodland,5 ft,500 yd,200 ac,,,,,,,,-1,,,,,,,2014-10-03
18942,Group,Norway Maple: 1 - 18,MA,42.365437,-71.258598,WGS84,Google Maps,43,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-10-07
18943,Group,Sugar Maple: 1 - 7,MA,42.365437,-71.258598,WGS84,Google Maps,45,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-10-07
19187,Personal,ARD,TN,35.84726,-83.453552,WGS84,Google Maps,334,Google Elevation Service,Suburban,"Grassland, meadow or tundra",300 yd,2 mi,5 ac,,,,,,,,-1,,,,,,,2014-10-22
19191,Personal,OST - Columbia County Extension Office,OR,45.864471,-122.818611,WGS84,Google Maps,34,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 ft,0.25 mi,0.2 ac,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,0,,,,,,,2014-10-23
19236,Personal,yard,OR,44.5354,-122.858025,WGS84,Google Maps,145,Google Elevation Service,Rural,"Grassland, meadow or tundra",20 ft,3 mi,2 ac,,,,,,,,-1,,,,,,3 trees only one is by the road  others in abandoned pastures,2014-10-29
19260,Group,Avery's Creek Elementary School,NC,35.476738,-82.579247,WGS84,Google Maps,664,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2014-11-03
19380,Group,Prairie Ridge Tree Trail,NC,35.811588,-78.713982,WGS84,Google Maps,129,Google Elevation Service,Suburban,"Grassland, meadow or tundra",15 ft,0 ft,45 ac,A mixture of evergreen and deciduous trees,,,,,,,1,1,1,,,,,2014-11-05
19452,Personal,OST-Benton Ext_Demo,OR,44.552231,-123.296478,WGS84,Google Maps,72,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,0.1 mi,,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,1,1,,1,,1,,,,,2014-11-20
19462,Personal,LCS Outdoor Learning Environment,MN,44.934433,-93.282776,WGS84,Google Maps,262,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 yd,0.5 mi,1 ac,,,,,,,,-1,,,,,,,2014-11-23
19529,Personal,Chehalis Western Trail,WA,46.987068,-122.828278,WGS84,Google Maps,61,Google Elevation Service,Urban,Forest or woodland,10 yd,3 mi,,,,,,,,,-1,,,,,,"This is a paved trail on a former railroad bed.  It is over 20 miles long, but I only observe about one mile of it.",2014-12-12
19586,Group,Native Flora Garden,NY,40.669498,-73.965942,WGS84,Google Maps,42,Google Elevation Service,Urban,Forest or woodland,20 ft,0.5 mi,2 ac,,,,,,,,-1,,,,,,,2015-01-05
19619,Personal,front yard,MD,38.95332,-76.949677,WGS84,Google Maps,14,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-01-13
19650,Group,Site A,MA,41.291912,-70.170174,User,User,2,Google Elevation Service,Wildlands or semi-wildlands,"Shrubland, shrub thicket or shrubby field (with few tall trees)",350 ft,750 ft,0.06 ac,Other (please describe in comments box),"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,"Being on an island, trees are generally stunted. The main trees on this property are Japanese Black pine, though the area is dominated by shrubs and grasslands. ",2015-01-15
19651,Group,Site B,MA,41.290401,-70.170708,User,User,0,Google Elevation Service,Wildlands or semi-wildlands,"Shrubland, shrub thicket or shrubby field (with few tall trees)",800 ft,550 ft,0.06 ac,Other (please describe in comments box),"Yes, and the site is...",On the top of the slope or on a ridge,Southeast,,,,0,1,1,,,,"Being on an island, trees are generally stunted. The main trees on this property are Japanese Black pine, though the area is dominated by shrubs and grasslands. ",2015-01-15
19652,Group,Site C,MA,41.290436,-70.171021,User,User,3,Google Elevation Service,Wildlands or semi-wildlands,"Shrubland, shrub thicket or shrubby field (with few tall trees)",820 ft,330 ft,0.05 ac,,,,,,,,-1,,,,,,"Being on an island, trees are generally stunted. The main trees on this property are Japanese Black pine, though the area is dominated by shrubs and grasslands. ",2015-01-15
19653,Group,Site D,MA,41.289158,-70.174759,User,User,8,Google Elevation Service,Wildlands or semi-wildlands,"Shrubland, shrub thicket or shrubby field (with few tall trees)",1040 ft,975 ft,0.11 ac,Other (please describe in comments box),"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,"Being on an island, trees are generally stunted. The main trees on this property are Japanese Black pine, though the area is dominated by shrubs and grasslands. ",2015-01-15
19654,Group,Site E,MA,41.290379,-70.176582,User,User,6,Google Elevation Service,Wildlands or semi-wildlands,"Shrubland, shrub thicket or shrubby field (with few tall trees)",350 ft,1400 ft,0.12 ac,Other (please describe in comments box),"No, the surrounding terrain is relatively flat",,,,,,0,1,1,,,,,2015-01-15
19661,Personal,KHS garden,TX,32.394226,-94.872826,WGS84,Google Maps,108,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 yd,2 mi,4 ac,,,,,,,,-1,,,,,,,2015-01-17
19711,Group,The Community Nature Center of Prescott,AZ,34.575775,-112.497459,WGS84,Google Maps,1705,Google Elevation Service,Urban,Forest or woodland,300 yd,500 yd,18 ac,"Mostly evergreen trees (for example, pine or live oak)","Yes, and the site is...",At the bottom of the slope or in a valley between slopes,East,1,,,0,,,,,,,2015-01-22
19803,Personal,OST - Muddy Creek (Mr. Day),OR,44.4599,-123.337784,WGS84,Google Maps,79,Google Elevation Service,Rural,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",75 yd,1 mi,100 sqyd,"Mostly evergreen trees (for example, pine or live oak)","No, the surrounding terrain is relatively flat",,,,,,1,1,,,1,,,2015-02-05
19824,Personal,Backyard,AR,34.836891,-92.405724,WGS84,Google Maps,86,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-02-09
19902,Group,Life Sci,GA,33.94368,-83.373207,WGS84,Google Maps,210,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,,,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",In the middle of the slope,South,,,,-1,,,,,,,2015-02-21
19918,Personal,OST-between drive and septic field,OR,44.592968,-122.705505,WGS84,Google Maps,253,Google Elevation Service,Rural,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",150 ft,1200 ft,9 ft2,,,,,,,,-1,,,,,,site of planted vine maple in partial shade; watered late summer,2015-02-24
19935,Personal,yard,PA,40.4189,-76.537842,WGS84,Google Maps,150,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-02-26
19950,Group,Adventure Garden,NY,40.861317,-73.879601,WGS84,Google Maps,29,Google Elevation Service,Other (please describe in comments box),"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",100 ft,10 ft,7 ac,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,West,1,,occasional stray cat,1,1,1,1,1,,Children's garden on the botanical garden grounds,2015-03-02
19952,Group,Momentary Meadow,WA,48.060165,-123.796242,WGS84,Google Maps,197,Google Elevation Service,Wildlands or semi-wildlands,,1000 yd,100 ft,1 ac,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2015-03-02
19957,Personal,Front yard,NV,36.208294,-115.983917,WGS84,Google Maps,820,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-03-03
19960,Personal,farm,PA,40.414814,-76.550964,WGS84,Google Maps,124,Google Elevation Service,Rural,"Agricultural field, cropland or pasture",0 ft,0 ft,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",In the middle of the slope,,,,cattle,0,,,,,,,2015-03-03
20006,Personal,OST-along east fence line,OR,44.592854,-122.705078,WGS84,Google Maps,255,Google Elevation Service,Rural,Forest or woodland,125 ft,1170 ft,50 ft2,,,,,,,,-1,,,,,,Volunteer Snowberry under trees by laurel bushes,2015-03-09
20007,Personal,OST-corner of woods at gravel pile,OR,44.592789,-122.70565,WGS84,Google Maps,255,Google Elevation Service,Rural,Forest or woodland,60 ft,1240 ft,30 ft2,,,,,,,,-1,,,,,,Elderberry at NE corner of woods between garage and road,2015-03-09
20095,Personal,Sherwood Forest Neighborhood,MD,39.076797,-77.009987,,,130,,,,,,,,,,,,,,-1,,,,,,,2015-03-14
20100,Personal,Home,OR,44.588882,-123.294167,WGS84,Google Maps,127,Google Elevation Service,Suburban,Forest or woodland,50 yd,50 mi,0.25 ac,"Mostly evergreen trees (for example, pine or live oak)","Yes, and the site is...",On the top of the slope or on a ridge,South,,,,1,,,,,,,2015-03-14
20103,Personal,OST-Interstellar Vehicle,OR,45.880264,-123.294487,WGS84,Google Maps,221,Google Elevation Service,Wildlands or semi-wildlands,Orchard or tree farm,100 ft,50 ft,6 ac,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,North,1,,,1,1,,,,,Property relatively flat in the floor of a valley,2015-03-15
20120,Group,Ecology Phenology Project,MA,42.366829,-71.257408,WGS84,Google Maps,53,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2015-03-17
20151,Personal,UWM-Chapman,WI,43.077843,-87.881523,WGS84,Google Maps,208,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 ft,1 mi,,,,,,,,,-1,,,,,,,2015-03-19
20152,Personal,UWM-NE,WI,43.081448,-87.878204,WGS84,Google Maps,202,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 ft,1 mi,,,,,,,,,-1,,,,,,,2015-03-19
20200,Personal,home,OR,44.539131,-123.356384,WGS84,Google Maps,80,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",3 yd,0.5 mi,770 m2,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,1,1,1,1,1,Native plantings,Home,2015-03-22
20206,Group,Birch Route,MA,42.301922,-71.123932,WGS84,Google Maps,36,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 yd,,,,,,,,,,-1,,,,,,,2015-03-23
20217,Personal,OST-west of raspberry path,OR,44.59256,-122.706116,WGS84,Web Service,260,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2015-03-23
20223,Group,Peters Hill Route,MA,42.296417,-71.128052,WGS84,Google Maps,26,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 yd,,,,,,,,,,-1,,,,,,,2015-03-24
20229,Group,Linden and North Woods Route,MA,42.305161,-71.122452,WGS84,Google Maps,13,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 yd,,,,,,,,,,-1,,,,,,,2015-03-24
20238,Group,Beech Route,MA,42.298065,-71.122131,User,User,21,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 yd,,,,,,,,,,-1,,,,,,,2015-03-24
20240,Group,Hickory Route,MA,42.30024,-71.12606,User,User,33,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 yd,,,,,,,,,,-1,,,,,,,2015-03-24
20243,Group,Belwin Ctr - Pine Forest (C13),MN,44.924561,-92.791908,WGS84,Google Maps,264,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,5 ft,0.5 mi,13 ac,,,,,,,,-1,,,,,,"This site includes Belwin Center, a 5,000 sq ft nature center type building. The only &quot;road&quot; is a gravel road only used for maintenance. All parking is kept about 300 yards away from the building. Although this is a nature center, it is not open to the public. People are only present 40 hours/week. It is only open for nature beyond that. The only traffic in this site would be 1 bus/weekday and about 7 cars/weekday (staff parking lot). This site includes suet and bird feeders and a heated bird bath. Although it is mostly in pine forest, it is very close to two prairies as well. It is located at the highest elevation (on top of a hill). There is an observatory about 100 yards away, and a scientific grade weather station about 200 yards away. This site also contains a CoCoRaHS rain gauge and a National Weather Service frost tube. ",2015-03-24
20249,Group,Missouri Botanical Garden,MO,38.613323,-90.258934,WGS84,Google Maps,157,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",1400 ft,500 ft,3486840 ft2,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,1,,1,1,1,,Missouri Botanical Garden Main Site,2015-03-25
20268,Group,S. Beall (Jeanne &amp; Jim),WV,39.063416,-79.418045,WGS84,Google Maps,1000,Google Elevation Service,Wildlands or semi-wildlands,"Shrubland, shrub thicket or shrubby field (with few tall trees)",,,,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,0,,1,,,,,2015-03-27
20295,Personal,RED BUD SITE,GA,34.683205,-83.675072,WGS84,Google Maps,414,Google Elevation Service,Rural,"Agricultural field, cropland or pasture",20 ft,0.5 mi,100 sqyd,,,,,,,,-1,,,,,,Red Bud Trees (Cercis Canadensis),2015-03-30
20305,Personal,2021 Bingham Ln,CO,40.616798,-105.144737,WGS84,Google Maps,1553,Google Elevation Service,Rural,"Agricultural field, cropland or pasture",30 ft,300 yd,2.4 ac,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",In the middle of the slope,East,,,,1,,,,,Attempt at solitary bee house (2 bundles of hollow stems) hung in 2015.,"Mostly hay pasture, with fruit and other trees, veg garden and house.",2015-03-30
20329,Personal,My Yard,OR,45.210548,-123.203812,WGS84,Google Maps,44,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-04-01
20343,Group,Oak Route,MA,42.300278,-71.124771,User,User,30,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 yd,,,,,,,,,,-1,,,,,,,2015-04-02
20351,Personal,Home,NY,41.910194,-73.853447,WGS84,Google Maps,105,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2015-04-03
20353,Personal,my yard,NV,36.055347,-114.972984,WGS84,Google Maps,535,Google Elevation Service,Suburban,Other (please describe in comments box),25 ft,1 mi,0.1 ac,,,,,,,,-1,,,,,,housing development with rock yards,2015-04-03
20364,Personal,Raven Cliffs/ Dukes Crk Camp Trl,GA,34.708611,-83.787567,WGS84,Google Maps,602,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,200 yd,10 ft,100 ft2,,,,,,,,-1,,,,,,Largely conifer forest. Mostly Eastern Hemlocks and White Pine.,2015-04-05
20371,Personal,Pine Tree,ME,44.648945,-68.819107,WGS84,Google Maps,66,Google Elevation Service,Rural,Forest or woodland,300 ft,1000 ft,25 sqyd,,,,,,,,-1,,,,,,,2015-04-05
20474,Group,Lock 38,MD,39.43,-77.768402,User,User,89,Google Elevation Service,Rural,Forest or woodland,1 yd,10 yd,,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",On the top of the slope or on a ridge,Southwest,,1,,0,,,,,,This site is about 1 mile downstream of the large parking area near the railroad bridge. ,2015-04-10
20572,Group,Beall Bridge Tr (Helen),WV,39.06464,-79.415192,WGS84,Google Maps,986,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,10 ft,1300 ft,,,"Yes, and the site is...",In the middle of the slope,Northeast,,,,-1,,,,,,,2015-04-16
